Time,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7
8791,-8.626404,-9.380311,-0.013120881,-8.352964,-9.559996,-13.270932,-4.3849473
8792,-8.653184,-9.383652,-0.012556317,-8.317243,-9.598494,-13.301618,-4.4307694
8793,-8.617835,-9.363931,-0.012365605,-8.262365,-9.629553,-13.289708,-4.4484015
8794,-8.586404,-9.352032,-0.012184824,-8.227028,-9.648904,-13.285622,-4.465067
8795,-8.598016,-9.344111,-0.012077433,-8.195671,-9.64489,-13.285515,-4.4749694
8796,-8.648541,-9.336042,-0.011821429,-8.168071,-9.636822,-13.289165,-4.4974194
8797,-8.710861,-9.328049,-0.011641049,-8.152266,-9.628828,-13.288983,-4.5131087
8798,-8.746107,-9.324234,-0.011731687,-8.136732,-9.628919,-13.277355,-4.5048985
8799,-8.7307,-9.312732,-0.011948939,-8.133042,-9.629136,-13.246323,-4.4860716
8800,-8.699753,-9.301315,-0.012251859,-8.160689,-9.617721,-13.223188,-4.459763
8801,-8.613323,-9.277386,-0.011759851,-8.2109785,-9.621135,-13.246134,-4.5029736
8802,-8.53864,-9.265203,-0.011296358,-8.273015,-9.6402025,-13.280827,-4.5449886
8803,-8.554093,-9.2455,-0.011124509,-8.354875,-9.640031,-13.268936,-4.5590987
8804,-8.557863,-9.237552,-0.010988304,-8.3430195,-9.6867695,-13.2688,-4.572024
8805,-8.545849,-9.213819,-0.010692697,-8.30366,-9.729443,-13.272411,-4.6018796
8806,-8.494964,-9.18637,-0.010587936,-8.260588,-9.744963,-13.2566805,-4.614592
8807,-8.444013,-9.158856,-0.010418919,-8.229169,-9.729169,-13.240888,-4.633954
8808,-8.455737,-9.1198,-0.010424701,-8.209643,-9.709643,-13.197925,-4.634204
8809,-8.533589,-9.076558,-0.0101520205,-8.197652,-9.678121,-13.189838,-4.661763
8810,-8.615332,-9.068457,-0.009862138,-8.150487,-9.712987,-13.216893,-4.692235
8811,-8.611303,-9.048802,-0.009739707,-8.07224,-9.751926,-13.212864,-4.7082257
8812,-8.607215,-9.040809,-0.009557656,-8.04862,-9.775183,-13.216589,-4.729284
8813,-8.59945,-9.033043,-0.009605377,-8.021325,-9.783043,-13.216637,-4.725181
8814,-8.618967,-9.017404,-0.009590994,-8.013498,-9.783029,-13.204903,-4.726876
8815,-8.599323,-9.017292,-0.009478826,-7.989949,-9.806354,-13.224321,-4.7406797
8816,-8.497739,-9.009456,-0.0094572855,-7.939146,-9.810239,-13.2243,-4.747494
8817,-8.497675,-8.974237,-0.009394108,-7.9625216,-9.778925,-13.18908,-4.754511
8818,-8.478298,-8.939235,-0.009548208,-7.911893,-9.775173,-13.134547,-4.7400165
8819,-8.408367,-8.888836,-0.009930161,-7.8302426,-9.732586,-13.052898,-4.703778
8820,-8.338452,-8.865796,-0.010327617,-7.7974367,-9.67439,-12.990796,-4.6651125
8821,-8.280548,-8.858674,-0.011017895,-7.776643,-9.639924,-12.92508,-4.597688
8822,-8.134841,-8.843825,-0.011794227,-7.7500753,-9.613357,-12.859451,-4.5293736
8823,-7.8762145,-8.81762,-0.012933081,-7.7043395,-9.544183,-12.759027,-4.4399357
8824,-7.5305557,-8.784463,-0.014931135,-7.6086802,-9.428995,-12.612587,-4.301308
8825,-7.108489,-8.75302,-0.01864524,-7.458098,-9.237396,-12.385833,-4.085295
8826,-6.613104,-8.683417,-0.023258625,-7.249822,-9.023259,-12.128731,-3.8804371
8827,-5.8889956,-8.576494,-0.029619167,-6.9944625,-8.822588,-11.846025,-3.6826952
8828,-5.095798,-8.519626,-0.03915739,-6.7286105,-8.617283,-11.605563,-3.4837375
8829,-4.8188696,-8.521019,-0.048362676,-6.517113,-8.407738,-11.3882065,-3.2907941
8830,-4.6307755,-8.531166,-0.058509357,-6.3241343,-8.167885,-11.195228,-3.1056294
8831,-4.5029736,-8.525434,-0.06840233,-6.1914487,-7.962934,-11.01762,-2.948285
8832,-4.516725,-8.522584,-0.08117729,-6.030397,-7.7296147,-10.846803,-2.7491453
8833,-4.5920653,-8.511985,-0.10182872,-5.799094,-7.484641,-10.703391,-2.490502
8834,-4.6410356,-8.535565,-0.10978443,-5.639081,-7.400801,-10.734784,-2.4086127
8835,-4.8220387,-8.370868,-0.105242856,-5.47536,-7.171649,-10.745868,-2.4460638
8836,-5.9155803,-11.136281,-0.054250173,-7.28472,-8.398001,-13.42925,-3.012258
8837,-6.250982,-11.073246,-0.049809933,-7.6630907,-8.655279,-13.584968,-3.079107
8838,-6.470625,-11.048748,-0.044843223,-7.927656,-8.728438,-13.622969,-3.175704
8839,-6.664775,-11.061257,-0.041727487,-8.119853,-8.787821,-13.717508,-3.2409465
8840,-6.795649,-11.06518,-0.037836995,-8.240961,-8.865962,-13.822991,-3.3356884
8841,-6.8957596,-11.093026,-0.03443249,-8.343026,-8.964119,-13.960213,-3.4279866
8842,-6.96386,-11.114251,-0.032219738,-8.426751,-9.016595,-14.06347,-3.4931571
8843,-7.0068765,-11.143595,-0.030314045,-8.487346,-9.069377,-14.143596,-3.5537515
8844,-7.0540895,-11.19276,-0.028699074,-8.552136,-9.130262,-14.243545,-3.6078005
8845,-7.087905,-11.242202,-0.027358282,-8.617203,-9.1757965,-14.335952,-3.6552877
8846,-7.1083903,-11.299796,-0.026359422,-8.674799,-9.206047,-14.428702,-3.692375
8847,-7.1251464,-11.3849125,-0.025537152,-8.7442875,-9.256006,-14.560694,-3.7237794
8848,-7.1504045,-11.478531,-0.025404107,-8.830091,-9.306655,-14.681654,-3.727553
8849,-7.1500177,-11.540643,-0.025017237,-8.900017,-9.341425,-14.775017,-3.742791
8850,-7.1475954,-11.602673,-0.02454823,-8.96986,-9.368301,-14.89955,-3.7618535
8851,-7.144279,-11.72631,-0.023185235,-9.0817795,-9.42553,-15.105217,-3.8200626
8852,-7.123084,-11.822304,-0.021521367,-9.123084,-9.486366,-15.271521,-3.8974986
8853,-7.0671926,-11.848443,-0.020317527,-9.110162,-9.504693,-15.364068,-3.9597704
8854,-6.985957,-11.890254,-0.019160213,-9.11291,-9.530879,-15.472284,-4.0250196
8855,-6.8930664,-11.90088,-0.018066866,-9.092286,-9.576661,-15.514161,-4.092285
8856,-6.950799,-11.872675,-0.017205361,-9.134394,-9.618768,-15.489862,-4.1402516
8857,-7.0563893,-11.822015,-0.017327374,-9.154046,-9.611077,-15.435296,-4.126702
8858,-7.1112056,-11.798706,-0.017455772,-9.154175,-9.615112,-15.38855,-4.1160884
8859,-7.1461563,-11.810219,-0.017249811,-9.181313,-9.622719,-15.407874,-4.126624
8860,-7.1865096,-11.879869,-0.01658758,-9.278307,-9.653306,-15.559557,-4.1650248
8861,-7.272816,-11.991564,-0.015001681,-9.436877,-9.761096,-15.815783,-4.265002
8862,-7.3687224,-12.07966,-0.013253331,-9.587472,-9.892159,-16.009346,-4.38923
8863,-7.344296,-12.156797,-0.012264529,-9.699763,-9.977109,-16.18414,-4.471494
8864,-7.2769375,-12.210529,-0.011309559,-9.753497,-10.042562,-16.296469,-4.5613594
8865,-7.1471686,-12.24092,-0.010450299,-9.733107,-10.076858,-16.401075,-4.6562023
8866,-7.0680065,-12.286757,-0.009412459,-9.7711315,-10.138319,-16.536755,-4.777723
8867,-7.0981708,-12.340359,-0.00832695,-9.875514,-10.207545,-16.688013,-4.9099383
8868,-7.1872935,-12.3513565,-0.0076058526,-9.97245,-10.245887,-16.757607,-5.000526
8869,-7.2963133,-12.335375,-0.007249583,-10.058032,-10.253343,-16.808031,-5.0416737
8870,-7.4484324,-12.323433,-0.0070262654,-10.108589,-10.268744,-16.811714,-5.0609818
8871,-7.553639,-12.280202,-0.0067642303,-10.186452,-10.260671,-16.807545,-5.092946
8872,-7.678226,-12.311039,-0.0063510328,-10.248538,-10.338382,-16.881351,-5.1506395
8873,-7.7852287,-12.302808,-0.0059318896,-10.345775,-10.384837,-16.93562,-5.21565
8874,-7.814409,-12.3183155,-0.0058152755,-10.388627,-10.408158,-16.998003,-5.234576
8875,-7.8492475,-12.353153,-0.0054972195,-10.4508095,-10.4508095,-17.079716,-5.2923627
8876,-7.8801517,-12.341089,-0.0051514646,-10.48562,-10.466088,-17.14187,-5.360376
8877,-7.9091835,-12.348637,-0.0048855483,-10.493167,-10.477541,-17.204103,-5.415774
8878,-7.9519444,-12.328896,-0.0046768305,-10.520302,-10.524208,-17.223427,-5.4595103
8879,-7.9205613,-12.3053255,-0.0045443154,-10.520169,-10.555325,-17.242825,-5.4935575
8880,-7.8169622,-12.297431,-0.0044620493,-10.488836,-10.559149,-17.285711,-5.5237484
8881,-7.76216,-12.309035,-0.0043472825,-10.441847,-10.590284,-17.336378,-5.5587907
8882,-7.7540646,-12.336097,-0.0040646438,-10.418126,-10.679846,-17.441565,-5.635168
8883,-7.851378,-12.335753,-0.0037215974,-10.456846,-10.788878,-17.492004,-5.722471
8884,-7.9293714,-12.359057,-0.0035887905,-10.487963,-10.886401,-17.495777,-5.7535887
8885,-7.9506793,-12.378412,-0.0034113233,-10.483879,-10.944817,-17.538568,-5.8080993
8886,-7.9524994,-12.354842,-0.0032788569,-10.495466,-10.983747,-17.557966,-5.8525233
8887,-7.9543233,-12.342994,-0.003149457,-10.499243,-11.02268,-17.592993,-5.8979263
8888,-7.993219,-12.335015,-0.0029831873,-10.506889,-11.0772,-17.631891,-5.954644
8889,-8.053596,-12.319221,-0.0028136582,-10.522345,-11.139532,-17.662973,-6.013434
8890,-8.127637,-12.303418,-0.002636986,-10.557323,-11.178417,-17.70967,-6.0775886
8891,-8.217307,-12.287621,-0.0024642285,-10.60012,-11.229027,-17.75637,-6.143089
8892,-8.299172,-12.275736,-0.0022980731,-10.658548,-11.264016,-17.810892,-6.2117696
8893,-8.384936,-12.295093,-0.0021238213,-10.69353,-11.330249,-17.896656,-6.290454
8894,-8.435659,-12.275503,-0.0020652863,-10.752066,-11.365347,-17.947378,-6.315298
8895,-8.50588,-12.271505,-0.0019743252,-10.822287,-11.361349,-17.951193,-6.3574433
8896,-8.611203,-12.294796,-0.0018275977,-10.872921,-11.404172,-18.040892,-6.4320035
8897,-8.632647,-12.283035,-0.0017850227,-10.861159,-11.427568,-18.044754,-6.456375
8898,-8.646292,-12.251759,-0.0017586906,-10.829884,-11.443167,-18.040823,-6.471974
8899,-8.658012,-12.2205105,-0.0017597653,-10.790822,-11.462698,-18.013477,-6.47051
8900,-8.659985,-12.1892805,-0.0017790516,-10.755687,-11.49006,-17.962717,-6.458322
8901,-8.6463585,-12.165889,-0.0018255675,-10.7244835,-11.501825,-17.915888,-6.4310246
8902,-8.619047,-12.142485,-0.0018581715,-10.697171,-11.505765,-17.869047,-6.414456
8903,-8.572215,-12.138623,-0.0019019442,-10.658153,-11.517528,-17.826122,-6.393748
8904,-8.462913,-12.138696,-0.001974803,-10.591818,-11.544943,-17.771507,-6.3645234
8905,-8.2559595,-12.146586,-0.0020537588,-10.517678,-11.576273,-17.740337,-6.348001
8906,-8.033371,-12.177903,-0.0021205363,-10.490401,-11.568526,-17.771652,-6.3473353
8907,-7.793188,-12.19358,-0.0021721453,-10.463109,-11.521704,-17.818579,-6.3691154
8908,-7.670058,-12.150529,-0.002089357,-10.439589,-11.521622,-17.900528,-6.4527726
8909,-7.6543617,-12.107491,-0.0020183413,-10.404361,-11.544987,-17.91608,-6.5044603
8910,-7.6826105,-12.068355,-0.0019470323,-10.376946,-11.580071,-17.91601,-6.544429
8911,-7.8026285,-12.037004,-0.0018472438,-10.396378,-11.599503,-17.919817,-6.5775332
8912,-7.9568057,-12.00954,-0.0017257314,-10.431413,-11.650164,-17.927507,-6.622821
8913,-8.09147,-11.96647,-0.0016262635,-10.450845,-11.689126,-17.915688,-6.6647124
8914,-8.214406,-11.974173,-0.0015160007,-10.466359,-11.743703,-17.981985,-6.724172
8915,-8.384277,-11.950685,-0.0014653208,-10.595215,-11.731934,-18.032715,-6.728516
8916,-8.440869,-11.90376,-0.0014163743,-10.69673,-11.704541,-18.01704,-6.757764
8917,-8.540399,-11.895868,-0.0013365136,-10.751337,-11.71618,-18.063837,-6.808954
8918,-8.622367,-11.895803,-0.0012722356,-10.790335,-11.7395525,-18.102835,-6.853323
8919,-8.7121525,-11.872309,-0.0012144665,-10.805902,-11.75512,-18.137934,-6.8937917
8920,-8.778502,-11.84491,-0.0011589683,-10.825377,-11.7785015,-18.149597,-6.9386587
8921,-8.829248,-11.821437,-0.0011236421,-10.809717,-11.813624,-18.165186,-6.967921
8922,-8.837049,-11.813612,-0.0011106338,-10.770642,-11.848767,-18.157362,-6.9810915
8923,-8.844821,-11.758883,-0.0010716098,-10.801853,-11.848728,-18.129978,-7.0225563
8924,-8.860435,-11.727621,-0.0010594375,-10.794028,-11.840903,-18.10653,-7.034262
8925,-8.829176,-11.739331,-0.0010513227,-10.770583,-11.856521,-18.122145,-7.0489025
8926,-8.831108,-11.6963415,-0.0010302603,-10.797906,-11.821343,-18.1065,-7.0732956
8927,-8.840871,-11.735402,-0.0010275157,-10.739311,-11.883841,-18.126028,-7.0752463
8928,-8.868209,-11.766645,-0.0010215492,-10.661178,-11.954147,-18.14946,-7.0791464
8929,-8.868185,-11.75881,-0.0009976235,-10.66506,-11.989279,-18.161156,-7.1074424
8930,-8.8721,-11.731474,-0.0010064539,-10.618194,-12.004913,-18.137726,-7.097686
8931,-8.8643,-11.72758,-0.0010188642,-10.57133,-12.059614,-18.110394,-7.085003
8932,-8.883794,-11.7002,-0.0009815741,-10.590825,-12.0517645,-18.106451,-7.1269584
8933,-8.94824,-11.735351,-0.0009756078,-10.555662,-12.102541,-18.13379,-7.1240225
8934,-8.971664,-11.707993,-0.0009622434,-10.567368,-12.106434,-18.122057,-7.1367044
8935,-9.051705,-11.672799,-0.00092394114,-10.657174,-12.1024885,-18.1103,-7.170846
8936,-9.108328,-11.668874,-0.0009052081,-10.672781,-12.110283,-18.098562,-7.1864524
8937,-9.133705,-11.641517,-0.000892501,-10.63761,-12.0946455,-18.082924,-7.2010884
8938,-9.162995,-11.61026,-0.00088569993,-10.598541,-12.090732,-18.055574,-7.207917
8939,-9.192292,-11.582916,-0.0008852227,-10.532135,-12.106357,-18.020416,-7.2069407
8940,-9.204019,-11.55558,-0.0008929782,-10.477455,-12.1102705,-17.977455,-7.1971827
8941,-9.20013,-11.508724,-0.00091069675,-10.4345045,-12.082944,-17.903254,-7.176692
8942,-9.200152,-11.497027,-0.00093306915,-10.375933,-12.094686,-17.848589,-7.1503477
8943,-9.19823,-11.450183,-0.0009634366,-10.325182,-12.071278,-17.758778,-7.115221
8944,-9.165081,-11.418989,-0.0010185062,-10.258831,-12.0635195,-17.65727,-7.0566826
8945,-9.1007185,-11.387829,-0.001108605,-10.192514,-12.012828,-17.547983,-6.9679055
8946,-8.99339,-11.415267,-0.0012030683,-10.13011,-11.993391,-17.47386,-6.8869443
8947,-8.862579,-11.395783,-0.0012510492,-10.079377,-11.993439,-17.411407,-6.8596487
8948,-8.73957,-11.325508,-0.0012882898,-10.028634,-11.970038,-17.341131,-6.8450375
8949,-8.659519,-11.274751,-0.0013140128,-10.001315,-11.950533,-17.286469,-6.835298
8950,-8.731748,-11.223935,-0.0012789199,-9.997374,-11.934873,-17.274715,-6.857724
8951,-8.9289465,-11.137931,-0.0012121988,-9.973869,-11.911369,-17.235586,-6.896719
8952,-9.128114,-11.05194,-0.0011601618,-9.93866,-11.903504,-17.200378,-6.927917
8953,-9.204322,-10.969946,-0.0011961458,-9.915259,-11.844947,-17.114477,-6.8869376
8954,-9.188792,-10.915354,-0.00129199,-9.891917,-11.78254,-16.96223,-6.8010964
8955,-9.175194,-10.911522,-0.001365819,-9.837303,-11.782614,-16.868553,-6.7406235
8956,-9.087401,-10.849119,-0.0014636492,-9.739745,-11.724119,-16.728025,-6.674316
8957,-8.991839,-10.763325,-0.001605786,-9.646136,-11.646136,-16.556293,-6.581687
8958,-8.96073,-10.716591,-0.001745853,-9.579871,-11.626746,-16.431433,-6.4919806
8959,-8.962687,-10.638468,-0.0017497939,-9.521281,-11.64628,-16.349405,-6.492961
8960,-8.92568,-10.55654,-0.0018531554,-9.435448,-11.6346655,-16.244041,-6.4354467
8961,-8.812595,-10.513766,-0.0020483239,-9.357521,-11.619236,-16.130955,-6.3340797
8962,-8.676051,-10.470971,-0.0022216062,-9.338161,-11.54519,-15.994409,-6.2541747
8963,-8.645064,-10.439983,-0.0024840664,-9.322799,-11.45561,-15.85014,-6.1304135
8964,-8.616158,-10.428656,-0.0028751062,-9.260689,-11.397408,-15.709907,-5.9701605
8965,-8.569468,-10.444468,-0.0030616256,-9.221812,-11.362436,-15.655406,-5.9044304
8966,-8.630222,-10.421236,-0.0032677937,-9.245456,-11.347018,-15.577488,-5.8274875
8967,-8.589642,-10.402141,-0.003703769,-9.230268,-11.222453,-15.402142,-5.693157
8968,-8.510152,-10.391009,-0.0042923293,-9.137105,-11.137104,-15.254292,-5.5394473
8969,-8.402608,-10.363544,-0.004170639,-9.058858,-11.133078,-15.234638,-5.5793657
8970,-8.283645,-10.277785,-0.0043486,-9.0160675,-11.078566,-15.121535,-5.5429215
8971,-8.2416315,-10.19671,-0.005303714,-8.993585,-10.923271,-14.895931,-5.3295226
8972,-8.281605,-10.221058,-0.0062145772,-8.967152,-10.842152,-14.77184,-5.157095
8973,-8.217459,-10.147147,-0.006521463,-8.885427,-10.776053,-14.662772,-5.11077
8974,-8.085094,-10.116345,-0.006969423,-8.815563,-10.745253,-14.577282,-5.0473747
8975,-7.983962,-10.144117,-0.007398128,-8.788649,-10.780836,-14.55818,-4.988355
8976,-7.8533835,-10.11315,-0.0076806303,-8.706901,-10.745964,-14.464711,-4.9568996
8977,-7.7539763,-10.070384,-0.007882766,-8.703197,-10.664133,-14.398508,-4.9350066
8978,-7.6645603,-10.03175,-0.008310602,-8.641125,-10.60206,-14.3090925,-4.8847756
8979,-7.5576067,-10.016593,-0.008779269,-8.598623,-10.575185,-14.2431555,-4.8328753
8980,-7.4624224,-9.99758,-0.009297663,-8.552267,-10.560079,-14.173361,-4.77773
8981,-7.2717147,-9.924056,-0.009993614,-8.48265,-10.463118,-14.03343,-4.7145834
8982,-7.0031943,-9.886007,-0.011007167,-8.401632,-10.35085,-13.913351,-4.6325893
8983,-6.840063,-9.910377,-0.011938445,-8.379126,-10.332251,-13.859593,-4.5578375
8984,-6.762373,-9.84831,-0.012372906,-8.363935,-10.336592,-13.78581,-4.5262904
8985,-6.542931,-9.751914,-0.013633016,-8.212852,-10.236289,-13.642539,-4.4452744
8986,-6.263312,-9.679328,-0.0152654,-8.105109,-10.109015,-13.487922,-4.3553534
8987,-6.1261573,-9.673032,-0.016782556,-8.145689,-10.079284,-13.426938,-4.2643414
8988,-5.991523,-9.646795,-0.01788936,-8.072577,-9.98664,-13.3225765,-4.2127137
8989,-5.80876,-9.613447,-0.019697392,-7.9923553,-9.90251,-13.21501,-4.132245
8990,-5.5771937,-9.592819,-0.022506382,-7.9209447,-9.792037,-13.073287,-4.018356
8991,-5.352467,-9.570241,-0.027271852,-7.8046155,-9.609303,-12.851492,-3.8341594
8992,-5.2116814,-9.544687,-0.03296812,-7.6892176,-9.415782,-12.618905,-3.6357512
8993,-5.0881896,-9.52862,-0.04033797,-7.5520563,-9.223932,-12.37237,-3.4214408
8994,-4.9539466,-9.476409,-0.05062627,-7.363127,-9.019377,-12.105314,-3.1827078
8995,-4.7646155,-9.401337,-0.06539706,-7.131803,-8.827116,-11.831022,-2.9235513
8996,-4.478482,-9.330045,-0.08395021,-6.8730125,-8.68942,-11.595669,-2.690151
8997,-4.135879,-9.276505,-0.10072354,-6.5929112,-8.663223,-11.464005,-2.5487227
8998,-3.8357198,-9.259547,-0.11892248,-6.3650165,-8.657985,-11.365016,-2.4243426
8999,-3.4999425,-9.225529,-0.14349705,-6.108341,-8.682559,-11.233341,-2.2929113
9000,-3.0623286,-9.088696,-0.17756286,-5.752758,-8.655102,-11.026196,-2.1853755
9001,-2.5347562,-8.94296,-0.22909191,-5.3335843,-8.583584,-10.888272,-2.1177638
9002,-1.8607892,-8.725047,-0.3422345,-4.7797346,-8.475046,-10.701609,-2.0756335
9003,-1.4762678,-8.485057,-0.49823952,-4.176462,-8.422558,-10.360055,-1.9098606
9004,-1.2933137,-8.454935,-0.6224152,-3.605326,-8.509624,-10.298685,-1.8240758
9005,-1.125033,-8.634795,-0.7803033,-3.156281,-8.544951,-10.533233,-1.7480775
9006,-0.9460736,-8.695097,-0.94119084,-2.6853325,-8.659941,-10.757597,-1.8772262
9007,-0.7840411,-8.763535,-1.1580657,-2.2234943,-8.826034,-10.951033,-2.113631
9008,-0.6602957,-8.813617,-1.4054135,-1.9539974,-9.067523,-10.899553,-2.3429146
9009,-0.6219839,-8.7313595,-1.6485981,-1.665687,-9.180579,-10.629797,-2.5077262
9010,-0.66858464,-8.625619,-1.830695,-1.3966128,-9.145148,-10.270147,-2.5318668
9011,-0.725158,-8.640198,-1.8565059,-1.309142,-8.999571,-10.073793,-2.4175422
9012,-0.7829071,-8.675486,-1.7794906,-1.3324672,-8.800487,-9.94111,-2.2072234
9013,-0.9032142,-8.431535,-1.9134699,-1.180803,-8.525285,-9.521379,-1.968645
9014,-1.2088491,-8.222523,-2.0838492,-0.9705675,-8.160021,-9.038927,-1.6221789
9015,-1.7722659,-7.958788,-2.4441402,-0.761522,-7.763475,-8.478318,-1.289842
9016,-2.5649562,-7.8159337,-2.9829268,-0.58741695,-7.5659328,-8.038589,-1.1538235
9017,-3.5412798,-7.707296,-3.3215518,-0.4709662,-7.4846377,-7.7815137,-1.1740911
9018,-4.739807,-7.610412,-3.6758428,-0.46588138,-7.19635,-7.5459595,-1.0889282
9019,-5.1041794,-7.6383586,-3.7711716,-0.48015586,-7.198906,-7.5426555,-1.0485153
9020,-5.280329,-7.768614,-3.9038646,-0.49322015,-7.2920485,-7.651423,-1.0147046
9021,-5.3883805,-7.880569,-3.9674823,-0.5172871,-7.3473654,-7.7633824,-0.9704124
9022,-5.5348926,-7.9665346,-4.0348935,-0.5544247,-7.357159,-7.7946606,-0.90989524
9023,-5.6476035,-8.124166,-4.2101035,-0.58315,-7.372213,-7.729635,-0.8624479
9024,-5.696236,-8.24897,-4.335885,-0.60248584,-7.375923,-7.702095,-0.83295506
9025,-5.706144,-8.325284,-4.392669,-0.5948149,-7.4092684,-7.6495028,-0.8409093
9026,-5.735301,-8.420847,-4.540964,-0.5946747,-7.4384246,-7.622018,-0.83686274
9027,-5.7515464,-8.576742,-4.7144356,-0.5962715,-7.496662,-7.631428,-0.83064693
9028,-5.809224,-8.783832,-4.9762154,-0.59047276,-7.586566,-7.633442,-0.83266085
9029,-5.8808203,-9.040977,-5.3300385,-0.56441367,-7.7148046,-7.6230063,-0.86129004
9030,-5.991495,-9.317667,-5.7170825,-0.55008864,-7.8586836,-7.6008687,-0.8762627
9031,-6.104133,-9.537727,-6.015266,-0.54163325,-7.9498363,-7.50843,-0.88538647
9032,-6.224178,-9.841368,-6.3257413,-0.53667873,-8.0718355,-7.415585,-0.8901961
9033,-6.320947,-10.03579,-6.5943847,-0.5377438,-8.117822,-7.287744,-0.88735497
9034,-6.4043617,-10.138735,-6.7481093,-0.5098284,-8.150453,-7.10358,-0.92779756
9035,-6.4496326,-10.12932,-6.840257,-0.48088226,-8.160569,-7.0531507,-0.97306985
9036,-6.466108,-10.098921,-6.884076,-0.45048296,-8.192671,-7.0364223,-1.0247017
9037,-6.5144243,-10.166768,-7.0339565,-0.4148151,-8.299581,-7.0456753,-1.0905963
9038,-6.551842,-10.247154,-7.1846547,-0.38582668,-8.403405,-7.045983,-1.1494986
9039,-6.618821,-10.400073,-7.392259,-0.36491516,-8.525071,-7.060228,-1.1949933
9040,-6.742964,-10.555463,-7.5867143,-0.35233885,-8.633589,-7.0710893,-1.2234327
9041,-6.909024,-10.741053,-7.7996473,-0.35433492,-8.737147,-7.0887103,-1.2176161
9042,-7.015128,-10.868643,-7.970206,-0.3432528,-8.853019,-7.1264563,-1.2436435
9043,-7.037656,-10.797421,-8.000546,-0.30914015,-8.918515,-7.18414,-1.3325795
9044,-7.0988336,-10.766802,-8.055864,-0.2746148,-9.005083,-7.296099,-1.4347712
9045,-7.153179,-10.764506,-8.1434145,-0.23521022,-9.159039,-7.4363823,-1.5711477
9046,-7.227728,-10.73554,-8.231634,-0.19257177,-9.36054,-7.614446,-1.7511655
9047,-7.320323,-10.662119,-8.310555,-0.158213,-9.537121,-7.7754006,-1.9316512
9048,-7.40324,-10.588783,-8.381753,-0.13175274,-9.7020645,-7.9247212,-2.1024559
9049,-7.4745326,-10.519454,-8.4335165,-0.10929841,-9.871017,-8.080005,-2.2792203
9050,-7.521332,-10.429535,-8.488129,-0.08969137,-10.05063,-8.242035,-2.4685988
9051,-7.593143,-10.331425,-8.589237,-0.07361251,-10.210332,-8.380253,-2.65955
9052,-7.6500797,-10.236017,-8.712583,-0.0602361,-10.372735,-8.499689,-2.8551579
9053,-7.690535,-10.135849,-8.807723,-0.049910177,-10.514753,-8.602645,-3.0401447
9054,-7.7385445,-10.019795,-8.980732,-0.043232393,-10.597919,-8.658467,-3.1819055
9055,-7.785444,-9.875287,-9.172163,-0.03544402,-10.7268505,-8.769819,-3.3791935
9056,-7.852944,-9.782632,-9.208413,-0.028725449,-10.895913,-8.913491,-3.5892723
9057,-7.886291,-9.765197,-9.190978,-0.023009561,-11.097228,-9.064026,-3.813051
9058,-7.8995686,-9.745271,-9.202303,-0.018708883,-11.2726145,-9.176912,-4.0235915
9059,-7.9390054,-9.757363,-9.2768955,-0.015176075,-11.460489,-9.315959,-4.2368555
9060,-7.9306393,-9.774388,-9.391577,-0.012669555,-11.629857,-9.426733,-4.4228263
9061,-7.9112377,-9.807721,-9.510847,-0.010846696,-11.796003,-9.540144,-4.5840893
9062,-7.9543414,-9.856683,-9.649652,-0.009027035,-11.997309,-9.673089,-4.7736754
9063,-8.010472,-9.902073,-9.773167,-0.007541772,-12.202855,-9.821995,-4.95969
9064,-8.04372,-9.975362,-9.869892,-0.006610679,-12.377705,-9.967548,-5.096455
9065,-8.130838,-10.052716,-9.990214,-0.0058383574,-12.529276,-10.091777,-5.2226367
9066,-8.175183,-10.118543,-10.134168,-0.0052610505,-12.67323,-10.231823,-5.3294797
9067,-8.289837,-10.149213,-10.301557,-0.004681681,-12.824998,-10.375774,-5.446088
9068,-8.371427,-10.207364,-10.383145,-0.004239713,-12.965178,-10.515958,-5.5462317
9069,-8.363331,-10.312549,-10.371142,-0.003955428,-13.0938,-10.609424,-5.6204104
9070,-8.347429,-10.445085,-10.378678,-0.003678822,-13.230241,-10.687273,-5.698747
9071,-8.362738,-10.5268,-10.503362,-0.00336282,-13.347112,-10.765082,-5.7936463
9072,-8.25718,-10.546243,-10.554055,-0.003274551,-13.386087,-10.831399,-5.830668
9073,-8.204327,-10.589092,-10.647686,-0.0031545393,-13.452373,-10.91331,-5.875471
9074,-8.200215,-10.647481,-10.721702,-0.0029501282,-13.557638,-10.99123,-5.949484
9075,-8.201967,-10.694156,-10.772281,-0.0027491057,-13.655092,-11.049623,-6.0278955
9076,-8.176445,-10.756525,-10.819023,-0.0026170255,-13.752617,-11.127617,-6.085624
9077,-8.197778,-10.818872,-10.8657465,-0.0024659017,-13.869654,-11.21731,-6.149682
9078,-8.139151,-10.853994,-10.834463,-0.002432023,-13.908682,-11.256338,-6.17333
9079,-8.088328,-10.920359,-10.830516,-0.002390737,-13.971141,-11.299266,-6.1998997
9080,-7.8697042,-10.971266,-10.7798605,-0.0025162138,-13.994703,-11.334548,-6.1753674
9081,-7.593487,-10.979229,-10.756575,-0.0026673456,-14.002667,-11.369856,-6.1613584
9082,-7.412882,-10.975381,-10.783977,-0.0027256766,-14.030069,-11.428509,-6.1807036
